SeriesId,Month,Day,BibleReading,PrimaryBookPageRange,PrimaryBookPageStart,PrimaryBookPageEnd,SecondaryBookPageRange,SecondaryBookPageStart,SecondaryBookPageEnd,SortOrder,FullTextPrimary,FullTextSecondary,SummaryPoints
2,9,8,Acts 25:5,Acts of the Apostles pp. 56-60,56,60,The Great Controversy pp. 285-288,285,288,908,Sample text from Acts of the Apostles pages 56-60. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 285-288.,"- Reading covers Acts of the Apostles pages 56-60
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,9,Acts 13:7,Acts of the Apostles pp. 61-65,61,65,The Great Controversy pp. 306-309,306,309,909,Sample text from Acts of the Apostles pages 61-65. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 306-309.,"- Reading covers Acts of the Apostles pages 61-65
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,10,Acts 2:14,Acts of the Apostles pp. 66-70,66,70,The Great Controversy pp. 695-698,695,698,910,Sample text from Acts of the Apostles pages 66-70. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 695-698.,"- Reading covers Acts of the Apostles pages 66-70
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,11,Acts 3:7,Acts of the Apostles pp. 71-75,71,75,The Great Controversy pp. 393-396,393,396,911,Sample text from Acts of the Apostles pages 71-75. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 393-396.,"- Reading covers Acts of the Apostles pages 71-75
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,12,Acts 16:15,Acts of the Apostles pp. 76-79,76,79,The Great Controversy pp. 352-354,352,354,912,Sample text from Acts of the Apostles pages 76-79. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 352-354.,"- Reading covers Acts of the Apostles pages 76-79
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,13,Acts 17:16,Acts of the Apostles pp. 80-84,80,84,The Great Controversy pp. 258-260,258,260,913,Sample text from Acts of the Apostles pages 80-84. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 258-260.,"- Reading covers Acts of the Apostles pages 80-84
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,14,Acts 9:18,Acts of the Apostles pp. 85-89,85,89,The Great Controversy pp. 366-369,366,369,914,Sample text from Acts of the Apostles pages 85-89. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 366-369.,"- Reading covers Acts of the Apostles pages 85-89
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,15,Acts 23:14,Acts of the Apostles pp. 90-93,90,93,The Great Controversy pp. 264-266,264,266,915,Sample text from Acts of the Apostles pages 90-93. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 264-266.,"- Reading covers Acts of the Apostles pages 90-93
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,16,Acts 23:2,Acts of the Apostles pp. 94-98,94,98,The Great Controversy pp. 696-699,696,699,916,Sample text from Acts of the Apostles pages 94-98. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 696-699.,"- Reading covers Acts of the Apostles pages 94-98
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,17,Acts 14:5,Acts of the Apostles pp. 99-102,99,102,The Great Controversy pp. 264-267,264,267,917,Sample text from Acts of the Apostles pages 99-102. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 264-267.,"- Reading covers Acts of the Apostles pages 99-102
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,18,Acts 5:15,Acts of the Apostles pp. 103-108,103,108,The Great Controversy pp. 105-108,105,108,918,Sample text from Acts of the Apostles pages 103-108. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 105-108.,"- Reading covers Acts of the Apostles pages 103-108
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,19,Acts 4:14,Acts of the Apostles pp. 109-114,109,114,The Great Controversy pp. 165-167,165,167,919,Sample text from Acts of the Apostles pages 109-114. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 165-167.,"- Reading covers Acts of the Apostles pages 109-114
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,20,Acts 18:19,Acts of the Apostles pp. 115-120,115,120,The Great Controversy pp. 239-241,239,241,920,Sample text from Acts of the Apostles pages 115-120. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 239-241.,"- Reading covers Acts of the Apostles pages 115-120
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,21,Acts 4:4,Acts of the Apostles pp. 121-124,121,124,The Great Controversy pp. 97-100,97,100,921,Sample text from Acts of the Apostles pages 121-124. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 97-100.,"- Reading covers Acts of the Apostles pages 121-124
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,22,Acts 10:19,Acts of the Apostles pp. 125-130,125,130,The Great Controversy pp. 130-132,130,132,922,Sample text from Acts of the Apostles pages 125-130. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 130-132.,"- Reading covers Acts of the Apostles pages 125-130
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,23,Acts 14:15,Acts of the Apostles pp. 131-135,131,135,The Great Controversy pp. 640-642,640,642,923,Sample text from Acts of the Apostles pages 131-135. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 640-642.,"- Reading covers Acts of the Apostles pages 131-135
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,24,Acts 10:9,Acts of the Apostles pp. 136-141,136,141,The Great Controversy pp. 536-538,536,538,924,Sample text from Acts of the Apostles pages 136-141. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 536-538.,"- Reading covers Acts of the Apostles pages 136-141
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,25,Acts 15:15,Acts of the Apostles pp. 142-145,142,145,The Great Controversy pp. 2-5,2,5,925,Sample text from Acts of the Apostles pages 142-145. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 2-5.,"- Reading covers Acts of the Apostles pages 142-145
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,26,Acts 4:10,Acts of the Apostles pp. 146-149,146,149,The Great Controversy pp. 1-4,1,4,926,Sample text from Acts of the Apostles pages 146-149. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 1-4.,"- Reading covers Acts of the Apostles pages 146-149
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,27,Acts 23:14,Acts of the Apostles pp. 150-155,150,155,The Great Controversy pp. 548-551,548,551,927,Sample text from Acts of the Apostles pages 150-155. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 548-551.,"- Reading covers Acts of the Apostles pages 150-155
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,28,Acts 9:2,Acts of the Apostles pp. 156-161,156,161,The Great Controversy pp. 509-512,509,512,928,Sample text from Acts of the Apostles pages 156-161. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 509-512.,"- Reading covers Acts of the Apostles pages 156-161
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,29,Acts 5:11,Acts of the Apostles pp. 162-166,162,166,The Great Controversy pp. 545-547,545,547,929,Sample text from Acts of the Apostles pages 162-166. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 545-547.,"- Reading covers Acts of the Apostles pages 162-166
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,9,30,Acts 11:16,Acts of the Apostles pp. 167-171,167,171,The Great Controversy pp. 110-112,110,112,930,Sample text from Acts of the Apostles pages 167-171. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 110-112.,"- Reading covers Acts of the Apostles pages 167-171
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,1,Acts 7:5,Acts of the Apostles pp. 172-176,172,176,The Great Controversy pp. 690-693,690,693,1001,Sample text from Acts of the Apostles pages 172-176. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 690-693.,"- Reading covers Acts of the Apostles pages 172-176
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,2,Acts 11:4,Acts of the Apostles pp. 177-181,177,181,The Great Controversy pp. 110-113,110,113,1002,Sample text from Acts of the Apostles pages 177-181. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 110-113.,"- Reading covers Acts of the Apostles pages 177-181
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,3,Acts 24:19,Acts of the Apostles pp. 182-186,182,186,The Great Controversy pp. 461-463,461,463,1003,Sample text from Acts of the Apostles pages 182-186. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 461-463.,"- Reading covers Acts of the Apostles pages 182-186
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,4,Acts 22:19,Acts of the Apostles pp. 187-191,187,191,The Great Controversy pp. 268-270,268,270,1004,Sample text from Acts of the Apostles pages 187-191. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 268-270.,"- Reading covers Acts of the Apostles pages 187-191
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,5,Acts 8:14,Acts of the Apostles pp. 192-196,192,196,The Great Controversy pp. 594-597,594,597,1005,Sample text from Acts of the Apostles pages 192-196. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 594-597.,"- Reading covers Acts of the Apostles pages 192-196
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,6,Acts 27:19,Acts of the Apostles pp. 197-200,197,200,The Great Controversy pp. 574-577,574,577,1006,Sample text from Acts of the Apostles pages 197-200. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 574-577.,"- Reading covers Acts of the Apostles pages 197-200
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,7,Acts 10:7,Acts of the Apostles pp. 201-205,201,205,The Great Controversy pp. 418-420,418,420,1007,Sample text from Acts of the Apostles pages 201-205. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 418-420.,"- Reading covers Acts of the Apostles pages 201-205
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,8,Acts 17:15,Acts of the Apostles pp. 206-211,206,211,The Great Controversy pp. 575-577,575,577,1008,Sample text from Acts of the Apostles pages 206-211. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 575-577.,"- Reading covers Acts of the Apostles pages 206-211
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,9,Acts 3:18,Acts of the Apostles pp. 212-216,212,216,The Great Controversy pp. 71-73,71,73,1009,Sample text from Acts of the Apostles pages 212-216. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 71-73.,"- Reading covers Acts of the Apostles pages 212-216
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,10,Acts 6:18,Acts of the Apostles pp. 217-221,217,221,The Great Controversy pp. 251-254,251,254,1010,Sample text from Acts of the Apostles pages 217-221. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 251-254.,"- Reading covers Acts of the Apostles pages 217-221
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,11,Acts 12:8,Acts of the Apostles pp. 222-226,222,226,The Great Controversy pp. 20-23,20,23,1011,Sample text from Acts of the Apostles pages 222-226. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 20-23.,"- Reading covers Acts of the Apostles pages 222-226
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,12,Acts 15:8,Acts of the Apostles pp. 227-230,227,230,The Great Controversy pp. 4-7,4,7,1012,Sample text from Acts of the Apostles pages 227-230. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 4-7.,"- Reading covers Acts of the Apostles pages 227-230
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,13,Acts 12:8,Acts of the Apostles pp. 231-235,231,235,The Great Controversy pp. 381-384,381,384,1013,Sample text from Acts of the Apostles pages 231-235. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 381-384.,"- Reading covers Acts of the Apostles pages 231-235
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,14,Acts 15:8,Acts of the Apostles pp. 236-239,236,239,The Great Controversy pp. 433-436,433,436,1014,Sample text from Acts of the Apostles pages 236-239. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 433-436.,"- Reading covers Acts of the Apostles pages 236-239
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,15,Acts 2:3,Acts of the Apostles pp. 240-245,240,245,The Great Controversy pp. 249-252,249,252,1015,Sample text from Acts of the Apostles pages 240-245. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 249-252.,"- Reading covers Acts of the Apostles pages 240-245
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,16,Acts 9:12,Acts of the Apostles pp. 246-250,246,250,The Great Controversy pp. 339-341,339,341,1016,Sample text from Acts of the Apostles pages 246-250. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 339-341.,"- Reading covers Acts of the Apostles pages 246-250
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,17,Acts 2:12,Acts of the Apostles pp. 251-256,251,256,The Great Controversy pp. 90-92,90,92,1017,Sample text from Acts of the Apostles pages 251-256. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 90-92.,"- Reading covers Acts of the Apostles pages 251-256
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,18,Acts 26:6,Acts of the Apostles pp. 257-260,257,260,The Great Controversy pp. 603-606,603,606,1018,Sample text from Acts of the Apostles pages 257-260. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 603-606.,"- Reading covers Acts of the Apostles pages 257-260
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,19,Acts 7:14,Acts of the Apostles pp. 261-264,261,264,The Great Controversy pp. 650-652,650,652,1019,Sample text from Acts of the Apostles pages 261-264. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 650-652.,"- Reading covers Acts of the Apostles pages 261-264
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,20,Acts 20:8,Acts of the Apostles pp. 265-268,265,268,The Great Controversy pp. 76-78,76,78,1020,Sample text from Acts of the Apostles pages 265-268. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 76-78.,"- Reading covers Acts of the Apostles pages 265-268
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,21,Acts 23:6,Acts of the Apostles pp. 269-274,269,274,The Great Controversy pp. 456-459,456,459,1021,Sample text from Acts of the Apostles pages 269-274. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 456-459.,"- Reading covers Acts of the Apostles pages 269-274
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,22,Acts 8:2,Acts of the Apostles pp. 275-279,275,279,The Great Controversy pp. 322-324,322,324,1022,Sample text from Acts of the Apostles pages 275-279. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 322-324.,"- Reading covers Acts of the Apostles pages 275-279
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,23,Acts 26:18,Acts of the Apostles pp. 280-285,280,285,The Great Controversy pp. 366-368,366,368,1023,Sample text from Acts of the Apostles pages 280-285. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 366-368.,"- Reading covers Acts of the Apostles pages 280-285
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,24,Acts 22:5,Acts of the Apostles pp. 286-290,286,290,The Great Controversy pp. 364-367,364,367,1024,Sample text from Acts of the Apostles pages 286-290. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 364-367.,"- Reading covers Acts of the Apostles pages 286-290
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,25,Acts 7:10,Acts of the Apostles pp. 291-294,291,294,The Great Controversy pp. 562-565,562,565,1025,Sample text from Acts of the Apostles pages 291-294. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 562-565.,"- Reading covers Acts of the Apostles pages 291-294
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,26,Acts 9:5,Acts of the Apostles pp. 295-299,295,299,The Great Controversy pp. 603-605,603,605,1026,Sample text from Acts of the Apostles pages 295-299. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 603-605.,"- Reading covers Acts of the Apostles pages 295-299
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,27,Acts 25:10,Acts of the Apostles pp. 300-305,300,305,The Great Controversy pp. 231-234,231,234,1027,Sample text from Acts of the Apostles pages 300-305. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 231-234.,"- Reading covers Acts of the Apostles pages 300-305
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,28,Acts 21:19,Acts of the Apostles pp. 306-309,306,309,The Great Controversy pp. 211-213,211,213,1028,Sample text from Acts of the Apostles pages 306-309. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 211-213.,"- Reading covers Acts of the Apostles pages 306-309
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,29,Acts 24:17,Acts of the Apostles pp. 310-315,310,315,The Great Controversy pp. 479-482,479,482,1029,Sample text from Acts of the Apostles pages 310-315. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 479-482.,"- Reading covers Acts of the Apostles pages 310-315
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,30,Acts 10:5,Acts of the Apostles pp. 316-319,316,319,The Great Controversy pp. 631-633,631,633,1030,Sample text from Acts of the Apostles pages 316-319. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 631-633.,"- Reading covers Acts of the Apostles pages 316-319
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,10,31,Acts 13:17,Acts of the Apostles pp. 320-324,320,324,The Great Controversy pp. 230-233,230,233,1031,Sample text from Acts of the Apostles pages 320-324. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 230-233.,"- Reading covers Acts of the Apostles pages 320-324
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,1,Acts 9:10,Acts of the Apostles pp. 325-330,325,330,The Great Controversy pp. 84-86,84,86,1101,Sample text from Acts of the Apostles pages 325-330. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 84-86.,"- Reading covers Acts of the Apostles pages 325-330
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,2,Acts 2:4,Acts of the Apostles pp. 331-334,331,334,The Great Controversy pp. 25-27,25,27,1102,Sample text from Acts of the Apostles pages 331-334. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 25-27.,"- Reading covers Acts of the Apostles pages 331-334
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,3,Acts 13:11,Acts of the Apostles pp. 335-340,335,340,The Great Controversy pp. 1-4,1,4,1103,Sample text from Acts of the Apostles pages 335-340. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 1-4.,"- Reading covers Acts of the Apostles pages 335-340
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,4,Acts 23:19,Acts of the Apostles pp. 341-346,341,346,The Great Controversy pp. 30-33,30,33,1104,Sample text from Acts of the Apostles pages 341-346. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 30-33.,"- Reading covers Acts of the Apostles pages 341-346
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,5,Acts 11:16,Acts of the Apostles pp. 347-351,347,351,The Great Controversy pp. 628-630,628,630,1105,Sample text from Acts of the Apostles pages 347-351. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 628-630.,"- Reading covers Acts of the Apostles pages 347-351
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,6,Acts 3:7,Acts of the Apostles pp. 352-355,352,355,The Great Controversy pp. 589-591,589,591,1106,Sample text from Acts of the Apostles pages 352-355. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 589-591.,"- Reading covers Acts of the Apostles pages 352-355
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,7,Acts 1:4,Acts of the Apostles pp. 356-360,356,360,The Great Controversy pp. 323-326,323,326,1107,Sample text from Acts of the Apostles pages 356-360. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 323-326.,"- Reading covers Acts of the Apostles pages 356-360
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,8,Acts 8:16,Acts of the Apostles pp. 361-366,361,366,The Great Controversy pp. 66-68,66,68,1108,Sample text from Acts of the Apostles pages 361-366. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 66-68.,"- Reading covers Acts of the Apostles pages 361-366
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,9,Acts 19:16,Acts of the Apostles pp. 367-372,367,372,The Great Controversy pp. 235-238,235,238,1109,Sample text from Acts of the Apostles pages 367-372. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 235-238.,"- Reading covers Acts of the Apostles pages 367-372
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,10,Acts 22:5,Acts of the Apostles pp. 373-378,373,378,The Great Controversy pp. 645-647,645,647,1110,Sample text from Acts of the Apostles pages 373-378. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 645-647.,"- Reading covers Acts of the Apostles pages 373-378
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,11,Acts 15:16,Acts of the Apostles pp. 379-383,379,383,The Great Controversy pp. 340-342,340,342,1111,Sample text from Acts of the Apostles pages 379-383. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 340-342.,"- Reading covers Acts of the Apostles pages 379-383
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,12,Acts 13:12,Acts of the Apostles pp. 384-388,384,388,The Great Controversy pp. 577-580,577,580,1112,Sample text from Acts of the Apostles pages 384-388. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 577-580.,"- Reading covers Acts of the Apostles pages 384-388
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,13,Acts 20:7,Acts of the Apostles pp. 389-392,389,392,The Great Controversy pp. 660-663,660,663,1113,Sample text from Acts of the Apostles pages 389-392. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 660-663.,"- Reading covers Acts of the Apostles pages 389-392
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,14,Acts 8:2,Acts of the Apostles pp. 393-398,393,398,The Great Controversy pp. 144-146,144,146,1114,Sample text from Acts of the Apostles pages 393-398. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 144-146.,"- Reading covers Acts of the Apostles pages 393-398
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,15,Acts 1:17,Acts of the Apostles pp. 399-403,399,403,The Great Controversy pp. 562-565,562,565,1115,Sample text from Acts of the Apostles pages 399-403. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 562-565.,"- Reading covers Acts of the Apostles pages 399-403
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,16,Acts 16:10,Acts of the Apostles pp. 404-409,404,409,The Great Controversy pp. 690-693,690,693,1116,Sample text from Acts of the Apostles pages 404-409. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 690-693.,"- Reading covers Acts of the Apostles pages 404-409
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,17,Acts 24:8,Acts of the Apostles pp. 410-414,410,414,The Great Controversy pp. 374-377,374,377,1117,Sample text from Acts of the Apostles pages 410-414. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 374-377.,"- Reading covers Acts of the Apostles pages 410-414
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,18,Acts 6:13,Acts of the Apostles pp. 415-420,415,420,The Great Controversy pp. 6-8,6,8,1118,Sample text from Acts of the Apostles pages 415-420. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 6-8.,"- Reading covers Acts of the Apostles pages 415-420
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,19,Acts 19:1,Acts of the Apostles pp. 421-424,421,424,The Great Controversy pp. 111-113,111,113,1119,Sample text from Acts of the Apostles pages 421-424. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 111-113.,"- Reading covers Acts of the Apostles pages 421-424
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,20,Acts 9:17,Acts of the Apostles pp. 425-428,425,428,The Great Controversy pp. 235-238,235,238,1120,Sample text from Acts of the Apostles pages 425-428. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 235-238.,"- Reading covers Acts of the Apostles pages 425-428
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,21,Acts 19:1,Acts of the Apostles pp. 429-433,429,433,The Great Controversy pp. 484-487,484,487,1121,Sample text from Acts of the Apostles pages 429-433. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 484-487.,"- Reading covers Acts of the Apostles pages 429-433
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,22,Acts 19:1,Acts of the Apostles pp. 434-438,434,438,The Great Controversy pp. 371-374,371,374,1122,Sample text from Acts of the Apostles pages 434-438. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 371-374.,"- Reading covers Acts of the Apostles pages 434-438
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,23,Acts 26:12,Acts of the Apostles pp. 439-444,439,444,The Great Controversy pp. 222-224,222,224,1123,Sample text from Acts of the Apostles pages 439-444. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 222-224.,"- Reading covers Acts of the Apostles pages 439-444
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,24,Acts 10:16,Acts of the Apostles pp. 445-448,445,448,The Great Controversy pp. 237-239,237,239,1124,Sample text from Acts of the Apostles pages 445-448. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 237-239.,"- Reading covers Acts of the Apostles pages 445-448
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,25,Acts 17:2,Acts of the Apostles pp. 449-454,449,454,The Great Controversy pp. 524-527,524,527,1125,Sample text from Acts of the Apostles pages 449-454. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 524-527.,"- Reading covers Acts of the Apostles pages 449-454
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,26,Acts 27:14,Acts of the Apostles pp. 455-460,455,460,The Great Controversy pp. 497-500,497,500,1126,Sample text from Acts of the Apostles pages 455-460. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 497-500.,"- Reading covers Acts of the Apostles pages 455-460
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,27,Acts 20:4,Acts of the Apostles pp. 461-465,461,465,The Great Controversy pp. 24-26,24,26,1127,Sample text from Acts of the Apostles pages 461-465. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 24-26.,"- Reading covers Acts of the Apostles pages 461-465
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,28,Acts 24:14,Acts of the Apostles pp. 466-471,466,471,The Great Controversy pp. 470-472,470,472,1128,Sample text from Acts of the Apostles pages 466-471. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 470-472.,"- Reading covers Acts of the Apostles pages 466-471
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,11,29,Acts 5:3,Acts of the Apostles pp. 472-475,472,475,The Great Controversy pp. 206-209,206,209,1129,Sample text from Acts of the Apostles pages 472-475. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 206-209.,"- Reading covers Acts of the Apostles pages 472-475
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
